Species,PlantGeno,Isolate,PlantID,LeafID,LeafPos,Experiment,Replicate,AgarFlat,Lesion.Size,pixelsPERcm
Dm,LA3008,1.04.17,4,2,A,96a,96a208a,208a-5b.jpg,1613,92.3857
Dm,LA3008,2.04.18,1,3,B,96a,96a208a,208a-1b.jpg,5006,92.3072
Dm,LA3008,Rose,2,3,B,96a,96a208b,208b-2b.jpg,0.781451162,91.6788
Dm,LA3008,Pepper,1,2,B,96a,96a208a,208a-1b.jpg,774,92.3072
Dm,LA3008,1.02.04,1,1,A,96b,96b208a,208a-1b.jpg,3700,84.5843
Dm,LA3008,FresaSD,6,1,B,96b,96b208a,208a-8b.jpg,18353,85.4751
Dm,LA3008,UKRazz,1,2,A,96b,96b208a,208a-1b.jpg,7458,84.5843
Dm,LA3008,94.4,5,3,A,96b,96b208a,208a-7b.jpg,6069,86.0607
Dm,LA3008,1.04.02,4,1,A,96a,96a208b,208b-5b.jpg,0,91.5341
Dm,LA3008,1.05.16,5,3,A,96a,96a208b,208b-7b.jpg,0.943437263,91.5386
Dm,LA3008,1.02.15,5,2,A,96b,96b208a,208a-7b.jpg,10508,86.0607
Dm,LA3008,PhiloMenlo,2,5,B,96a,96a127,127-3b.jpg,384,92.0014
Dm,LA3008,Molly,1,2,B,96b,96b208b,208b-1a.jpg,10671,85.0742
Dm,LA3008,BMM,6,1,B,96a,96a208b,208b-8b.jpg,0.877012464,92.4061
Dm,LA3008,KGB2,1,3,B,96b,96b208a,208a-1b.jpg,3100,84.5843
Dm,LA3008,2004,4,5,A,96a,96a208a,208a-6b.jpg,1429,93.0568
Dm,LA3008,1.05.11,6,1,A,96a,96a208a,208a-8b.jpg,1766,91.4142
Dm,LA3008,1.03.04,4,2,A,96b,96b127,127-5b.jpg,2205,85.3383
Dm,LA3008,1.04.15,2,2,A,96a,96a208b,208b-2b.jpg,0.895744927,91.6788
Dm,LA3008,BMM,4,1,B,96b,96b208b,208b-5a.jpg,7098,86.764
Dm,LA3008,1.03.23,5,4,A,96a,96a208a,208a-7b.jpg,1153,92.5054
Dm,LA3008,1.03.19,1,2,A,96a,96a208b,208b-1b.jpg,3326,92.3472
Dm,LA3008,Triple3,1,1,B,96a,96a208a,208a-1b.jpg,9693,92.3072
Dm,LA3008,KGB1,4,3,B,96b,96b208b,208b-5a.jpg,2700,86.764
Dm,LA3008,1.04.03,6,1,A,96a,96a127,127-8b.jpg,3018,91.8144
Dm,LA3008,1.02.04,5,5,A,96b,96b127,127-8b.jpg,2569,87.0638
Dm,LA3008,2.04.11,5,2,B,96a,96a127,127-7b.jpg,13095,92.7238
Dm,LA3008,1.01.15,4,4,A,96a,96a208a,208a-6b.jpg,1937,93.0568
Dm,LA3008,2.04.14,4,5,B,96a,96a208a,208a-6b.jpg,2098,93.0568
Dm,LA3008,2.04.08,6,1,B,96b,96b127,127-8b.jpg,19460,87.0638
Dm,LA3008,Apple517,1,1,B,96b,96b127,127-1b.jpg,10335,86.6692
Dm,LA3008,KernB1,3,3,B,96b,96b208b,208b-4a.jpg,7483,85.5888
Dm,LA3008,1.01.04,3,1,A,96b,96b127,127-3b.jpg,26740,85.4437
Dm,LA3008,1.03.23,5,2,A,96a,96a208b,208b-7b.jpg,0.863062534,91.5386
Dm,LA3008,2.04.20,6,2,B,96b,96b208a,208a-8b.jpg,3840,85.4751
Dm,LA3008,2.04.20,3,5,B,96a,96a208a,208a-4b.jpg,1254,92.7109
Dm,LA3008,1.04.04,3,5,A,96a,96a127,127-4b.jpg,14334,93.0272
Dm,LA3008,1.04.03,6,2,A,96a,96a208b,208b-8b.jpg,0,92.4061
Dm,LA3008,EsparatoFresa,4,5,B,96b,96b208b,208b-6a.jpg,956,86.7936
Dm,LA3008,1.02.18,4,5,A,96a,96a208b,208b-6b.jpg,0.926986472,93.0293
Dm,LA3008,Rasp,4,2,B,96a,96a127,127-5b.jpg,10414,91.5294
Dm,LA3008,PepperSub,6,2,B,96b,96b127,127-8b.jpg,3792,87.0638
Dm,LA3008,1.01.06,5,1,A,96b,96b208a,208a-6b.jpg,13692,85.8214
Dm,LA3008,BPA1,4,3,B,96a,96a208b,208b-5b.jpg,0.624251015,91.5341
Dm,LA3008,2.04.17,1,4,B,96b,96b208b,208b-2a.jpg,755,85.9851
Dm,LA3008,Fresa525,1,3,B,96a,96a127,127-1b.jpg,12256,92.7
Dm,LA3008,1.02.01,1,3,A,96a,96a208b,208b-1b.jpg,4242,92.3472
Dm,LA3008,1.02.17,6,2,A,96b,96b208b,208b-8a.jpg,4516,86.4653
Dm,LA3008,UKRazz,2,2,A,96b,96b127,127-2b.jpg,10104,86.4574
Dm,LA3008,2.04.18,1,3,B,96a,96a127,127-1b.jpg,6444,92.7
Dm,LA3008,1.03.18,3,1,A,96b,96b127,127-3b.jpg,6057,85.4437
Dm,LA3008,1.05.22,5,4,A,96b,96b208a,208a-7b.jpg,13080,86.0607
Dm,LA3008,Triple3,4,5,B,96b,96b127,127-6b.jpg,9926,85.8714
Dm,LA3008,2.04.14,3,1,B,96b,96b208a,208a-3b.jpg,4189,86.8364
Dm,LA3008,B05.10,6,2,B,96a,96a208a,208a-8b.jpg,1546,91.4142
Dm,LA3008,2.04.12,5,1,B,96a,96a127,127-6b.jpg,5887,92.5569
Dm,LA3008,1.04.01,6,1,A,96b,96b127,127-8b.jpg,14056,87.0638
Dm,LA3008,Supersteak,6,2,B,96b,96b208b,208b-8a.jpg,3616,86.4653
Dm,LA3008,1.05.16,3,4,A,96a,96a208a,208a-4b.jpg,1121,92.7109
Dm,LA3008,KGB1,2,5,B,96b,96b127,127-3b.jpg,5861,85.4437
Dm,LA3008,Apple404,4,3,B,96b,96b208a,208a-5b.jpg,16647,83.7045
Dm,LA3008,1.04.03,4,5,A,96a,96a208a,208a-6b.jpg,2047,93.0568
Dm,LA3008,Geranium,1,1,B,96a,96a127,127-1b.jpg,14404,92.7
Dm,LA3008,1.04.17,3,5,A,96b,96b127,127-4b.jpg,1568,86.4227
Dm,LA3008,2.04.21,3,4,B,96b,96b127,127-4b.jpg,9589,86.4227
Dm,LA3008,1.04.25,2,2,A,96b,96b208a,208a-2b.jpg,13116,85.4719
Dm,LA3008,FresaSD,4,3,B,96b,96b208b,208b-5a.jpg,3402,86.764
Dm,LA3008,Fd1,2,4,B,96a,96a208a,208a-2b.jpg,5335,92.5976
Dm,LA3008,1.01.03,5,5,A,96a,96a208b,208b-8b.jpg,0.893846291,92.4061
Dm,LA3008,Gallo2,3,4,B,96b,96b208b,208b-4a.jpg,2053,85.5888
Dm,LA3008,Gallo2,1,1,B,96a,96a208a,208a-1b.jpg,455,92.3072
Dm,LA3008,1.01.03,2,4,A,96b,96b127,127-2b.jpg,6651,86.4574
Dm,LA3008,1.01.15,3,5,A,96b,96b208b,208b-4a.jpg,1328,85.5888
Dm,LA3008,1.03.04,1,3,A,96b,96b208a,208a-1b.jpg,4774,84.5843
Dm,LA3008,2.04.12,1,2,B,96b,96b208b,208b-1a.jpg,14362,85.0742
Dm,LA3008,1.03.19,2,4,A,96a,96a127,127-2b.jpg,899,93.6815
Dm,LA3008,Molly,2,4,B,96a,96a208b,208b-2b.jpg,0.928361525,91.6788
Dm,LA3008,1.03.16,3,4,A,96b,96b208a,208a-4b.jpg,2078,85.703
Dm,LA3008,1.05.22,1,1,A,96a,96a127,127-1b.jpg,12969,92.7
Dm,LA3008,2.04.12,1,3,B,96b,96b127,127-1b.jpg,16147,86.6692
Dm,LA3008,Fd2,5,4,B,96b,96b208b,208b-7a.jpg,12168,87.0521
Dm,LA3008,1.03.18,1,1,A,96a,96a127,127-1b.jpg,1398,92.7
Dm,LA3008,1.04.17,3,2,A,96a,96a127,127-3b.jpg,2012,92.0014
Dm,LA3008,Pepper,4,1,B,96b,96b208b,208b-5a.jpg,9173,86.764
Dm,LA3008,1.03.20,2,3,A,96b,96b127,127-2b.jpg,2369,86.4574
Dm,LA3008,KernB2,1,3,B,96a,96a208a,208a-1b.jpg,4109,92.3072
Dm,LA3008,1.03.16,2,1,A,96b,96b208b,208b-2a.jpg,10744,85.9851
Dm,LA3008,Acacia,3,1,B,96b,96b208a,208a-3b.jpg,6094,86.8364
Dm,LA3008,1.02.05,4,2,A,96b,96b208a,208a-5b.jpg,9650,83.7045
Dm,LA3008,1.03.04,2,4,A,96a,96a208b,208b-2b.jpg,0.964242911,91.6788
Dm,LA3008,1.03.12,2,4,A,96a,96a208b,208b-2b.jpg,0.887429228,91.6788
Dm,LA3008,1.05.14,2,4,A,96b,96b208a,208a-2b.jpg,7828,85.4719
Dm,LA3008,1.02.02,3,4,A,96a,96a208b,208b-4b.jpg,0,93.1933
Dm,LA3008,1.04.04,5,2,A,96a,96a208a,208a-7b.jpg,4243,92.5054
Dm,LA3008,Apple517,5,2,B,96a,96a208a,208a-7b.jpg,1742,92.5054
Dm,LA3008,1.04.02,2,3,A,96a,96a127,127-2b.jpg,2228,93.6815
Dm,LA3008,1.01.15,1,2,A,96b,96b127,127-1b.jpg,1619,86.6692
Dm,LA3008,Supersteak,6,2,B,96a,96a208b,208b-8b.jpg,0,92.4061
Dm,LA3008,PhiloMenlo,4,1,B,96b,96b208a,208a-5b.jpg,9948,83.7045
Dm,LA3008,94.4,3,3,A,96a,96a208a,208a-4b.jpg,3715,92.7109
Dm,LA3008,1.02.06,1,2,A,96a,96a127,127-1b.jpg,933,92.7
Dm,LA3008,1.04.04,3,3,A,96a,96a208b,208b-4b.jpg,0,93.1933
Dm,LA3008,1.04.25,3,4,A,96a,96a127,127-4b.jpg,3277,93.0272
Dm,LA3008,Grape,5,1,B,96a,96a208a,208a-6b.jpg,5547,93.0568
Wl,LA1684,1.05.24,2,2,A,96b,96b208a,208a-2b.jpg,825,85.4719
Wl,LA1684,1.03.12,4,5,A,96a,96a127,127-6a.jpg,5041,91.7335
Wl,LA1684,Apple517,1,1,B,96b,96b127,127-1b.jpg,9993,86.6692
Wl,LA1684,Mex03,4,4,B,96a,96a127,127-6a.jpg,2455,91.7335
Wl,LA1684,1.02.04,1,2,A,96a,96a208b,208b-1a.jpg,0.850124745,92.6094
Wl,LA1684,1.02.20,4,3,A,96a,96a208a,208a-5a.jpg,2465,93.403
Wl,LA1684,1.04.04,5,2,A,96a,96a208a,208a-7a.jpg,11152,92.3397
Wl,LA1684,1.05.22,1,1,A,96a,96a127,127-1a.jpg,1390,93.5855
Wl,LA1684,1.05.11,6,1,A,96a,96a208a,208a-8a.jpg,3798,91.6818
Wl,LA1684,Acacia,4,1,B,96a,96a127,127-5a.jpg,1134,92.812
Wl,LA1684,1.04.05,5,1,A,96a,96a127,127-6a.jpg,6071,91.7335
Wl,LA1684,KGB1,1,4,B,96a,96a208a,208a-2a.jpg,1709,91.6413
Wl,LA1684,2.04.17,3,2,B,96a,96a208b,208b-3a.jpg,0.882187588,93
Wl,LA1684,1.05.16,5,3,A,96a,96a208b,208b-7a.jpg,0,91.1269
Wl,LA1684,1.04.01,4,1,A,96b,96b208a,208a-5b.jpg,10044,83.7045
Wl,LA1684,Rose,5,5,B,96a,96a127,127-8a.jpg,1968,92.3854
Wl,LA1684,1.01.02,1,3,A,96a,96a208a,208a-1a.jpg,3332,92.7584
Wl,LA1684,Gallo2,2,4,B,96b,96b208a,208a-2b.jpg,90,85.4719
Wl,LA1684,PepperSub,3,1,B,96a,96a208a,208a-3a.jpg,3557,91.5014
Wl,LA1684,FresaSD,4,2,B,96a,96a208a,208a-5a.jpg,1459,93.403
Wl,LA1684,B05.10,1,2,B,96b,96b208a,208a-1b.jpg,4911,84.5843
Wl,LA1684,1.03.18,3,1,A,96a,96a208b,208b-3a.jpg,0.888106253,93
Wl,LA1684,NobleRot,4,5,B,96a,96a127,127-6a.jpg,6176,91.7335
Wl,LA1684,94.4,5,3,A,96b,96b208a,208a-7b.jpg,3772,86.0607
Wl,LA1684,1.03.23,1,1,A,96b,96b208a,208a-1b.jpg,4119,84.5843
Wl,LA1684,1.05.17,5,1,A,96b,96b127,127-6b.jpg,7303,85.8714
Wl,LA1684,2.04.20,3,5,B,96a,96a208a,208a-4a.jpg,3503,93.0732
Wl,LA1684,1.04.05,3,4,A,96b,96b208a,208a-4b.jpg,1962,85.703
Wl,LA1684,Grape,3,2,B,96a,96a127,127-3a.jpg,9349,92.4689
Wl,LA1684,1.02.20,3,1,A,96a,96a127,127-3a.jpg,4811,92.4689
Wl,LA1684,1.03.16,5,5,A,96a,96a127,127-8a.jpg,6670,92.3854
Wl,LA1684,Rasp,5,5,B,96a,96a208b,208b-8a.jpg,2428,91.812
Wl,LA1684,1.01.01,5,3,A,96a,96a208a,208a-7a.jpg,4200,92.3397
Wl,LA1684,2.04.11,5,4,B,96b,96b127,127-7b.jpg,2298,85.5194
Wl,LA1684,1.02.05,6,1,A,96a,96a127,127-8a.jpg,1726,92.3854
Wl,LA1684,Supersteak,6,2,B,96a,96a208b,208b-8a.jpg,893,91.812
Wl,LA1684,94.4,1,4,A,96a,96a127,127-2a.jpg,4853,93.4975
Wl,LA1684,Ausubel,5,2,B,96b,96b127,127-7b.jpg,18587,85.5194
Wl,LA1684,MEAP6G,2,5,B,96a,96a127,127-3a.jpg,663,92.4689
Wl,LA1684,1.03.23,4,2,A,96a,96a127,127-5a.jpg,5669,92.812
Wl,LA1684,2.04.14,4,5,B,96a,96a208a,208a-6a.jpg,2351,91.7585
Wl,LA1684,1.04.01,6,1,A,96b,96b127,127-8b.jpg,8369,87.0638
Wl,LA1684,1.01.04,5,1,A,96a,96a208b,208b-6a.jpg,0.694558694,92.696
Wl,LA1684,Fd1,2,1,B,96a,96a208a,208a-2a.jpg,11986,91.6413
Wl,LA1684,1.02.06,6,2,A,96b,96b208a,208a-8b.jpg,5614,85.4751
Wl,LA1684,1.04.01,5,4,A,96a,96a127,127-7a.jpg,3430,92.838
Wl,LA1684,2.04.17,5,3,B,96a,96a208a,208a-7a.jpg,8957,92.3397
Wl,LA1684,2.04.18,5,1,B,96b,96b208a,208a-6b.jpg,6920,85.8214
Wl,LA1684,1.03.19,2,1,A,96a,96a127,127-2a.jpg,9878,93.4975
Wl,LA1684,Geranium,1,3,B,96a,96a208b,208b-1a.jpg,0.835071076,92.6094
Wl,LA1684,1.02.16,2,3,A,96b,96b208a,208a-2b.jpg,953,85.4719
Wl,LA1684,Gallo1,2,5,B,96a,96a208a,208a-3a.jpg,8416,91.5014
Wl,LA1684,1.02.03,1,5,A,96a,96a127,127-2a.jpg,7340,93.4975
Wl,LA1684,Rasp,4,2,B,96a,96a127,127-5a.jpg,7814,92.812
Wl,LA1684,94.4,3,3,A,96a,96a208b,208b-4a.jpg,0.982243511,92.5419
Wl,LA1684,1.04.15,5,5,A,96b,96b127,127-8b.jpg,1619,87.0638
Wl,LA1684,PepperSub,1,1,B,96b,96b208a,208a-1b.jpg,4136,84.5843
Wl,LA1684,1.04.12,6,2,A,96a,96a127,127-8a.jpg,1863,92.3854
Wl,LA1684,1.04.12,3,5,A,96a,96a208a,208a-4a.jpg,1460,93.0732
Wl,LA1684,1.04.25,4,5,A,96b,96b127,127-6b.jpg,6421,85.8714
Wl,LA1684,Peachy,4,1,A,96b,96b127,127-5b.jpg,5533,85.3383
Wl,LA1684,PepperSub,5,2,B,96a,96a208b,208b-7a.jpg,0.970445151,91.1269
Wl,LA1684,1.02.16,1,1,A,96b,96b208b,208b-1a.jpg,2449,85.0742
Wl,LA1684,1.01.02,3,4,A,96b,96b127,127-4b.jpg,9547,86.4227
Wl,LA1684,1.05.14,5,3,A,96b,96b208b,208b-7a.jpg,13449,87.0521
Wl,LA1684,Rose,3,1,B,96b,96b127,127-3b.jpg,1055,85.4437
Wl,LA1684,1.02.15,4,4,A,96a,96a208b,208b-6a.jpg,0,92.696
Wl,LA1684,1.02.03,4,4,A,96a,96a208b,208b-6a.jpg,0,92.696
Wl,LA1684,Fresa525,6,2,B,96b,96b208b,208b-8a.jpg,5459,86.4653
Wl,LA1684,1.04.20,5,3,A,96b,96b208a,208a-7b.jpg,6143,86.0607
Wl,LA1684,UKRazz,1,2,A,96b,96b208a,208a-1b.jpg,7772,84.5843
Wl,LA1684,1.01.04,4,3,A,96a,96a127,127-5a.jpg,4843,92.812
Wl,LA1684,KGB2,3,1,B,96a,96a208b,208b-3a.jpg,0.855039745,93
Wl,LA1684,1.05.24,3,2,A,96a,96a208b,208b-3a.jpg,0.875386479,93
Wl,LA1684,Pepper,1,2,B,96a,96a208a,208a-1a.jpg,11404,92.7584
Wl,LA1684,2.04.04,6,2,B,96a,96a127,127-8a.jpg,1203,92.3854
Wl,LA1684,Apple517,4,2,B,96a,96a127,127-5a.jpg,7687,92.812
Wl,LA1684,Triple3,1,1,B,96a,96a208a,208a-1a.jpg,7507,92.7584
Wl,LA1684,Ausubel,6,2,B,96a,96a208a,208a-8a.jpg,6472,91.6818
Wl,LA1684,KernA2,5,5,B,96b,96b208b,208b-8a.jpg,8870,86.4653
Wl,LA1684,BMM,4,1,B,96b,96b127,127-5b.jpg,10290,85.3383
Wl,LA1684,2.04.03,5,5,A,96a,96a208a,208a-8a.jpg,15434,91.6818
Wl,LA1684,2.04.11,5,2,B,96a,96a127,127-7a.jpg,5038,92.838
Wl,LA1684,1.02.01,1,3,A,96a,96a208b,208b-1a.jpg,0.654114406,92.6094
Wl,LA1684,UKRazz,2,2,A,96b,96b127,127-2b.jpg,2099,86.4574
Wl,LA1684,2.04.11,1,3,B,96b,96b208b,208b-1a.jpg,11384,85.0742
Wl,LA1684,1.04.02,2,2,A,96b,96b127,127-2b.jpg,701,86.4574
Wl,LA1684,KGB2,1,3,B,96b,96b208a,208a-1b.jpg,2097,84.5843
Wl,LA1684,2.04.09,5,2,B,96a,96a208b,208b-7a.jpg,0,91.1269
Wl,LA1684,1.03.02,1,1,A,96a,96a208b,208b-1a.jpg,0.811995065,92.6094
Wl,LA1684,1.04.17,4,2,A,96a,96a208a,208a-5a.jpg,3605,93.403
Wl,LA1684,1.01.01,2,5,A,96b,96b208a,208a-3b.jpg,992,86.8364
Wl,LA1684,2.04.18,3,2,B,96a,96a208b,208b-3a.jpg,0.860090019,93
Wl,LA1684,1.03.12,3,4,A,96a,96a208a,208a-4a.jpg,7888,93.0732
Wl,LA1684,1.04.19,3,5,A,96b,96b208a,208a-4b.jpg,7821,85.703
Wl,LA1684,Triple3,2,5,B,96b,96b208a,208a-3b.jpg,11130,86.8364
Wl,LA1684,1.02.16,5,3,A,96a,96a127,127-7a.jpg,925,92.838
Wl,LA1684,1.01.01,3,4,A,96b,96b208b,208b-4a.jpg,203,85.5888
Wl,LA1684,1.04.19,5,5,A,96b,96b208b,208b-8a.jpg,85,86.4653
Wl,LA1684,Grape,5,1,B,96b,96b208b,208b-6a.jpg,6636,86.7936
Wl,LA1684,FresaSD,5,5,B,96b,96b127,127-8b.jpg,4074,87.0638
Wl,LA1684,BMM,4,5,B,96b,96b208a,208a-6b.jpg,3171,85.8214
Wl,LA1684,1.02.01,6,2,A,96a,96a127,127-8a.jpg,1567,92.3854
Wl,LA1684,KatieTomato,3,5,B,96b,96b208a,208a-4b.jpg,13971,85.703
Wl,LA1684,1.01.03,2,4,A,96b,96b127,127-2b.jpg,655,86.4574
Wl,LA1684,1.03.04,1,3,A,96b,96b208a,208a-1b.jpg,2254,84.5843
Wl,LA1684,1.05.22,4,5,A,96a,96a208b,208b-6a.jpg,0.814850109,92.696
Wl,LA1684,1.03.18,3,1,A,96b,96b127,127-3b.jpg,10305,85.4437
Wl,LA1684,2.04.08,5,3,B,96a,96a208b,208b-7a.jpg,0,91.1269
Wl,LA1684,Grape,5,1,B,96a,96a208a,208a-6a.jpg,8782,91.7585
Wl,LA1684,2.04.11,3,3,B,96b,96b208a,208a-4b.jpg,15317,85.703
Wl,LA1684,2004,4,4,A,96b,96b208a,208a-6b.jpg,7082,85.8214
Wl,LA1684,PepperSub,6,2,B,96b,96b127,127-8b.jpg,7858,87.0638
Wl,LA1684,KatieTomato,1,4,B,96a,96a208b,208b-2a.jpg,0,93.1009
Wl,LA1684,1.01.03,5,5,A,96a,96a208b,208b-8a.jpg,1217,91.812
Wl,LA1684,1.02.15,2,4,A,96b,96b127,127-2b.jpg,1212,86.4574
Wl,LA1684,1.02.18,3,2,A,96a,96a127,127-3a.jpg,11504,92.4689
Wl,LA1684,94.4,6,1,A,96b,96b208b,208b-8a.jpg,1797,86.4653
Wl,LA1684,1.03.04,5,5,A,96a,96a127,127-8a.jpg,6029,92.3854
Wl,LA1684,2.04.20,3,5,B,96b,96b127,127-4b.jpg,15677,86.4227
Wl,LA1684,94.4,3,5,A,96b,96b127,127-4b.jpg,14170,86.4227
Wl,LA1684,1.02.04,5,5,A,96b,96b127,127-8b.jpg,3058,87.0638
Wl,LA1684,KernB2,4,2,B,96a,96a208b,208b-5a.jpg,0,93.1625
Wl,LA1684,1.02.20,5,4,A,96b,96b208b,208b-7a.jpg,9576,87.0521
Wl,LA1684,2.04.20,6,1,B,96b,96b208b,208b-8a.jpg,4016,86.4653
Wl,LA1684,1.04.21,5,4,A,96a,96a208b,208b-7a.jpg,0.848958983,91.1269
Wl,LA1684,1.02.20,4,5,A,96b,96b127,127-6b.jpg,8794,85.8714
Wl,LA1684,2.04.12,5,1,B,96a,96a127,127-6a.jpg,9614,91.7335
Wl,LA1684,1.02.17,3,1,A,96a,96a208b,208b-3a.jpg,0.788066833,93
Wl,LA1684,NobleRot,3,3,B,96b,96b127,127-4b.jpg,1804,86.4227
Wl,LA1684,1.05.16,2,5,A,96a,96a127,127-3a.jpg,449,92.4689
Wl,LA1684,1.03.16,3,4,A,96b,96b208a,208a-4b.jpg,5480,85.703
Wl,LA1684,1.02.15,5,2,A,96b,96b208a,208a-7b.jpg,6061,86.0607
Wl,LA1684,Pepper,5,3,B,96b,96b127,127-7b.jpg,6643,85.5194
Wl,LA1684,1.01.15,5,1,A,96a,96a127,127-6a.jpg,9736,91.7335
Wl,LA1684,2.04.14,4,3,B,96a,96a127,127-5a.jpg,3448,92.812
Wl,LA1684,Rasp,3,2,B,96a,96a208a,208a-3a.jpg,4780,91.5014
Wl,LA1684,Fd2,3,3,B,96b,96b127,127-4b.jpg,11518,86.4227
Wl,LA1684,1.02.17,4,4,A,96b,96b127,127-6b.jpg,4236,85.8714
Wl,LA1684,2.04.11,4,4,B,96a,96a208a,208a-6a.jpg,105,91.7585
Wl,LA1684,Rasp,4,2,B,96b,96b208a,208a-5b.jpg,6688,83.7045
Wl,LA1684,1.02.05,4,5,A,96b,96b208b,208b-6a.jpg,11152,86.7936
Wl,LA1684,94.4,3,3,A,96a,96a208a,208a-4a.jpg,4372,93.0732
Wl,LA1684,1.03.02,4,5,A,96a,96a127,127-6a.jpg,8468,91.7335
Wl,LA1684,B05.10,3,3,B,96a,96a208b,208b-4a.jpg,0.870499034,92.5419
Wl,LA1684,Mex03,4,1,B,96b,96b208a,208a-5b.jpg,8617,83.7045
Wl,LA1684,1.01.03,6,1,A,96b,96b208a,208a-8b.jpg,5164,85.4751
Wl,LA1684,Molly,1,5,B,96a,96a208a,208a-2a.jpg,3559,91.6413
Wl,LA1684,2.04.12,4,4,B,96b,96b208a,208a-6b.jpg,8510,85.8214
Wl,LA1684,2.04.18,2,1,B,96b,96b208b,208b-2a.jpg,5120,85.9851
Wl,LA1684,KernA2,4,4,B,96a,96a127,127-6a.jpg,6177,91.7335
Wl,LA1684,KernA2,2,5,B,96a,96a208b,208b-3a.jpg,0.795842844,93
